name,author,link,rating,rating_count,review_count,pages_count,price,text_reviews,age,year
PHP. Разработка модуля комментариев для сайта,Дмитрий Приходько,https://www.litres.ru/book/dmitriy-prihodko-31959965/php-razrabotka-modulya-kommentariev-dlya-sayta-67276092/,5.0,3,0,174697,,[],6,2021
Java для всех (pdf+epub),Алексей Васильев,https://www.litres.ru/book/aleksey-nikolaevich-vasilev/java-dlya-vseh-pdf-epub-48613341/,4.29,24,0,30,599.0,[],16,2019
Программирование на Python с нуля,Максим Кононенко,https://www.litres.ru/audiobook/maksim-kononenko-32575672/programmirovanie-na-python-s-nulya-69253624/,3.29,14,0,1148,89.0,[],0,2023
"Как создать мобильное приложение и зарабатывать от 10000$ в месяц, если вы начинающий разработчик или вообще ничего в этом не понимаете",Александр Евгеньевич Попов,https://www.litres.ru/book/aleksandr-evgenevich/kak-sozdat-mobilnoe-prilozhenie-i-zarabatyvat-ot-69529729/,4.38,8,0,100652,690.0,[],12,2023
JavaScript для начинающих,Майк МакГрат,https://www.litres.ru/book/mayk-makgrat/javascript-dlya-nachinauschih-17254044/,3.96,139,0,232,569.0,[],12,2020
Справочник по нейронным сетям: от теории к практике,Виталий Александрович Гульчеев,https://www.litres.ru/book/vitaliy-aleksandrovic/spravochnik-po-neyronnym-setyam-ot-teorii-k-praktike-68908563/,4.0,4,0,39621,99.9,[],12,2023
А ты готов опознавать котов? Нейросети и котики – детям,Максим Попов,https://www.litres.ru/book/alisa-popova/a-ty-gotov-opoznavat-kotov-neyroseti-i-kotiki-detyam-65803178/,3.89,9,0,29554,99.9,[],6,2021
Задачник по PHP (с решениями),Роман Игоревич Григорьев,https://www.litres.ru/book/roman-igorevich-grigorev/zadachnik-po-php-s-resheniyami-30482497/,3.81,21,0,62224,119.0,[],12,2018
Занимательное программирование – игры с текстом,Дмитрий Юрьевич Усенков,https://www.litres.ru/book/dmitriy-urevich-usenkov/zanimatelnoe-programmirovanie-igry-s-tekstom-63099338/,5.0,1,0,56854,99.9,[],12,2020
Грокаем машинное обучение (pdf + epub),Луис Серрано,https://www.litres.ru/book/luis-serrano-32912851/grokaem-mashinnoe-obuchenie-pdf-epub-70290604/,4.33,3,0,512,699.0,[],16,2021
Этой кнопке нужен текст. O UX-писательстве коротко и понятно,Кирилл Егерев,https://www.litres.ru/book/kirill-egerev/etoy-knopke-nuzhen-tekst-o-ux-pisatelstve-korotko-i-ponyatno-63613191/,4.1,89,0,168975,599.0,[],0,2021
Мир ChatGPT: Понимание и Применение Искусственного Интеллекта,Виталий Александрович Гульчеев,https://www.litres.ru/book/vitaliy-aleksandrovi/mir-chatgpt-ponimanie-i-primenenie-iskusstvennogo-int-69088657/,4.07,14,0,57735,99.9,[],12,2023
"Карьера в IT. Как найти работу, прокачать навыки и стать крутым разработчиком",Джон Сонмез,https://www.litres.ru/book/dzhon-sonmez/karera-v-it-kak-nayti-rabotu-prokachat-navyki-i-stat-krutym-r-69394321/,4.64,11,0,1262963,699.0,[],12,2017
Javascript и jQuery. Интерактивная веб-разработка,Джон Дакетт,https://www.litres.ru/book/dzhon-dakett/javascript-i-jquery-interaktivnaya-veb-razrabotka-22964956/,4.07,55,0,643,609.0,[],12,2014
Fallout. Хроники создания легендарной саги,Эрван Лафлериэль,https://www.litres.ru/audiobook/ervan-lafleriel/fallout-hroniki-sozdaniya-legendarnoy-sagi-69088090/,4.22,23,0,28059,429.0,[],16,2017
Отъявленный программист. Лайфхакинг из первых рук,Игорь Савчук,https://www.litres.ru/book/igor-savchuk/otyavlennyy-programmist-layfhaking-iz-pervyh-ruk-11283098/,4.05,20,0,496287,389.0,[],12,2016
Основы программирования в Scratch 3.0. Пошаговое решение стандартных задач,Алексей Павлович Борисов,https://www.litres.ru/book/aleksey-pavlovich-bo/osnovy-programmirovaniya-v-scratch-3-0-poshagovoe-res-63804726/,4.5,2,0,51146,199.0,[],6,2020
Система взаимодействия. Коммуникации в бизнес-приложениях. Разработка в системе 1С:Предприятие 8.3 (+ epub),Е. Ю. Хрусталева,https://www.litres.ru/book/e-u-hrustaleva/sistema-vzaimodeystviya-kommunikacii-v-biznes-prilozheniyah-42078187/,4.3,10,0,130,250.0,[],12,2019
"Говорят, в IT много платят. Как построить успешную карьеру разработчика, оставаться востребованным и не выгорать",Елена Правдина,https://www.litres.ru/book/elena-pravdina-25436/govoryat-v-it-mnogo-platyat-kak-postroit-uspeshnuu-ka-65191792/,4.21,66,0,459755,379.0,[],16,2021
Работа с базой. Зарабатываем на базе: практика успешных онлайн-школ,Артём Седов,https://www.litres.ru/book/artem-sedov/rabota-s-bazoy-zarabatyvaem-na-baze-praktika-uspeshnyh-onlayn-67853559/,3.0,2,0,63184,100.0,[],12,2022
Excel VBA. Стань продвинутым пользователем за неделю,Майк МакГрат,https://www.litres.ru/book/mayk-makgrat/excel-vba-stan-prodvinutym-polzovatelem-za-nedelu-67092765/,4.05,19,0,237,339.0,[],12,2021
"Roblox: играй, программируй и создавай свои миры",А. В. Корягин,https://www.litres.ru/book/a-v-koryagin/roblox-igray-programmiruy-i-sozdavay-svoi-miry-64069946/,3.93,14,0,257,699.0,[],16,2024
Визуальное программирование на Java Swing в NetBeans,Сергей Николаевич Талипов,https://www.litres.ru/book/sergey-nikolaevich-tal/vizualnoe-programmirovanie-na-java-swing-v-netbeans-65425013/,5.0,1,0,189670,249.0,[],12,2019
Конец холивара. Pascal vs C,М. Кривцов,https://www.litres.ru/book/m-krivcov/konec-holivara-pascal-vs-c-10243468/,4.83,6,0,42807,40.0,[],12,2015
40 задач на Python,Джеймс Девис,https://www.litres.ru/book/dzheyms-devis-33032713/40-zadach-na-python-70712785/,4.99,112,0,178712,349.0,[],12,2024
Программирование на ScratchJr для детей 5-7 лет. Часть 2. Создание игр,Алексей Павлович Борисов,https://www.litres.ru/book/aleksey-pavlovich-bo/programmirovanie-na-scratchjr-dlya-detey-5-7-let-chas-68282770/,4.0,2,0,14716,149.0,[],6,2022
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 9: Программирование на Visual C# искусственного интеллекта. Издание 3,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68915349/,0.0,0,0,297825,199.0,[],12,2023
Современные Java-технологии на практике,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/sovremennye-java-tehnologii-na-praktike-2914085/,4.71,7,0,561,279.0,[],0,2010
Хочу в геймдев! Основы игровой разработки для начинающих,Вячеслав Уточкин,https://www.litres.ru/audiobook/vyacheslav-utochkin/hochu-v-geymdev-osnovy-igrovoy-razrabotki-dlya-nachina-68834901/,4.72,18,0,21293,669.0,[],12,2022
Pascal Next. Руководство программиста,Никита Борисович Культин,https://www.litres.ru/book/nikita-borisovich-kultin/pascal-next-rukovodstvo-programmista-69530128/,5.0,1,0,59589,49.9,[],0,2023
Как я делаю мультфильмы,Андрей Шумин,https://www.litres.ru/book/andrey-shumin-17006027/kak-ya-delau-multfilmy-70441789/,4.0,4,0,20804,,[],6,2024
Ошибки разработчиков видеоигр. От идеи до провала,Слава Грис,https://www.litres.ru/audiobook/slava-gris/oshibki-razrabotchikov-videoigr-ot-idei-do-provala-70021345/,4.91,11,0,32653,529.0,[],12,2023
Прибыльная веб-студия. Пошаговое руководство,Александр Чипижко,https://www.litres.ru/book/aleksandr-chipizhko/pribylnaya-veb-studiya-poshagovoe-rukovodstvo-12490046/,3.18,34,0,219679,269.0,[],12,2016
Теория принятия решений,Виктор Горелик,https://www.litres.ru/book/v-a-gorelik/teoriya-prinyatiya-resheniy-28266645/,4.67,3,0,154,,[],0,2016
"Байесовская статистика: Star Wars, LEGO, резиновые уточки и многое другое",Уилл Курт,https://www.litres.ru/book/uill-kurt-30699932/bayesovskaya-statistika-star-wars-lego-rezinovye-utochk-65486692/,4.57,7,0,304,699.0,[],16,2019
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 10: Программирование на Visual C# искусственного интеллекта. Издание 3. Продолжение 1,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68918598/,0.0,0,0,215342,199.0,[],12,2023
QA Engineer,Михаил Семынин,https://www.litres.ru/book/mihail-semynin/qa-engineer-70826371/,4.87,45,0,154902,,[],12,2024
Google App Engine Java и Google Web Toolkit: разработка Web-приложений,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-301845/google-app-engine-java-i-google-web-toolkit-razrabotk-7061637/,5.0,4,0,349,303.0,[],0,2014
Python – это просто. Пошаговое руководство по программированию и анализу данных,Нилаб Нисчал,https://www.litres.ru/book/nilab-nischal/python-eto-prosto-poshagovoe-rukovodstvo-po-programmirovaniu-68998078/,4.5,4,0,411,549.0,[],16,2021
Создание настольных Python приложений с графическим интерфейсом пользователя,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-301845/sozdanie-nastolnyh-python-prilozheniy-s-graficheskim-65059196/,3.97,29,0,83409,490.0,[],12,2021
Julia. Язык программирования. Быстрый старт,Вадим Никитин,https://www.litres.ru/book/vadim-nikitin-32700223/julia-yazyk-programmirovaniya-bystryy-start-69596290/,5.0,7,0,132666,690.0,[],12,2023
Life Coder,Гадель Загрутдинов,https://www.litres.ru/book/gadel-zagrutdinov/life-coder-69001012/,4.11,9,0,8117,49.9,[],18,2023
От джуна до сеньора. Как стать востребованным разработчиком,Владимир Швец,https://www.litres.ru/audiobook/vladimir-shvec-32351/ot-dzhuna-do-senora-kak-stat-vostrebovannym-razrabotc-68635922/,4.59,22,0,15837,699.0,[],0,2023
Конструктор игр Clickteam Fusion,Семён Леонидович Углев,https://www.litres.ru/book/semen-leonidovich-uglev/konstruktor-igr-clickteam-fusion-35497888/,4.18,34,0,155523,249.0,[],12,2018
Чистый Python. Тонкости программирования для профи (pdf+epub),Дэн Бейдер,https://www.litres.ru/book/beyder-d/chistyy-python-tonkosti-programmirovaniya-dlya-profi-pdf-epub-39123332/,4.49,35,0,25,699.0,[],16,2017
Цифровая Сказка: Захватывающее путешествие в волшебную страну Python,Сергей Свет,https://www.litres.ru/book/sergey-svet/cifrovaya-skazka-zahvatyvauschee-puteshestvie-v-volshebnuu-str-70232341/,5.0,10,0,19057,99.9,[],0,2024
Django 4. Практика создания веб-сайтов на Python,Владимир Дронов,https://www.litres.ru/book/vladimir-dronov/django-4-praktika-sozdaniya-veb-saytov-na-python-70297321/,1.5,2,0,791,549.0,[],0,2023
Как создаются игры. Основы разработки для начинающих игроделов,Наталья Андрианова,https://www.litres.ru/book/grigoriy-radovilskiy/kak-sozdautsya-igry-osnovy-razrabotki-dlya-nachinausc-69595954/,4.2,5,0,602922,529.0,[],12,2023
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 13: Программирование на Visual Basic искусственного интеллекта. Издание 2. Продолжение 2,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68933844/,0.0,0,0,234274,199.0,[],12,2023
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 11: Программирование на Visual Basic искусственного интеллекта. Издание 2,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68926176/,0.0,0,0,399154,199.0,[],12,2023
Современная программная инженерия. ПО в эпоху эджайла и непрерывного развертывания (pdf + epub),Дэвид Фарли,https://www.litres.ru/book/deyvid-farli/sovremennaya-programmnaya-inzheneriya-po-v-epohu-edzhayla-i-n-69166237/,4.67,3,0,288,699.0,[],16,2022
От монолита к микросервисам,Сэм Ньюмен,https://www.litres.ru/book/sem-numen/ot-monolita-k-mikroservisam-67727850/,4.25,4,0,266,449.0,[],0,2021
Машинное обучение и Искусственный Интеллект,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/mashinnoe-obuchenie-i-iskusstvennyy-intellekt-68495326/,4.4,10,0,348397,490.0,[],12,2022
Программирование на C++,Дирк Хенкеманс,https://www.litres.ru/book/dirk-henkemans/programmirovanie-na-c-24500254/,4.17,23,0,415,190.0,[],0,
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 12: Программирование на Visual Basic искусственного интеллекта. Издание 2. Продолжение 1,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68931201/,0.0,0,0,62137,199.0,[],12,2023
Магия Python и вселенная,Джеймс Девис,https://www.litres.ru/book/dzheyms-devis-33032713/magiya-python-i-vselennaya-70747456/,4.98,62,0,61330,199.0,[],12,2024
"Знакомство с Web3, Metaverse и ИИ: дорожная карта для бизнеса будущего",Виталий Александрович Гульчеев,https://www.litres.ru/book/vitaliy-aleksandrovi/znakomstvo-s-web3-metaverse-i-ii-dorozhnaya-karta-dly-68829702/,3.86,7,0,44175,199.0,[],12,2023
"Знакомьтесь, Python. Секреты профессии",Евгений Павлов,https://www.litres.ru/book/evgeniy-pavlov-32814604/znakomtes-python-sekrety-professii-69960799/,4.0,2,0,220,549.0,[],16,2023
"Изучаем Паскаль, создавая игры",Татьяна Николаевна Мошникова,https://www.litres.ru/book/tatyana-nikolaevna-moshnikova/izuchaem-paskal-sozdavaya-igry-67299906/,4.6,5,0,36468,54.99,[],6,2022
Java. Решение практических задач,Анджел Леонард,https://www.litres.ru/book/andzhel-leonard/java-reshenie-prakticheskih-zadach-67727274/,4.29,7,0,720,449.0,[],0,2019
Язык программирования Форт (Forth). Решение задач по программированию,Arsen Gonian,https://www.litres.ru/book/arsen-gonian/high-arsen-gonian-academy-70093276/,5.0,5,0,161545,99.9,[],12,2023
Программирование на Delphi 7,Сергей Николаевич Талипов,https://www.litres.ru/book/sergey-nikolaevich-talipov/programmirovanie-na-delphi-7-65506377/,5.0,6,0,67525,,[],12,2012
Информационные системы. Учебник для вузов,Ирина Телина,https://www.litres.ru/book/aleksandr-vasilev/informacionnye-sistemy-uchebnik-dlya-vuzov-174309/,2.5,2,0,543,149.0,[],0,2011
"Swift. Основы разработки приложений под iOS, iPadOS и macOS (pdf + epub)",Василий Усов,https://www.litres.ru/book/vasiliy-usov/swift-osnovy-razrabotki-prilozheniy-pod-ios-ipados-i-macos-pd-24426226/,3.06,64,0,30,499.0,[],16,2021
Разработка смарт-контрактов в Ethereum,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/razrabotka-smart-kontraktov-v-ethereum-67111800/,5.0,5,0,215622,490.0,[],18,2022
Решаем задачи Python,Джеймс Девис,https://www.litres.ru/audiobook/dzheyms-devis-33032713/reshaem-zadachi-python-70763311/,5.0,6,0,23762,349.0,[],12,2024
Android. Программирование для профессионалов (pdf+epub),Билл Филлипс,https://www.litres.ru/book/bill-fillips-7879021/android-programmirovanie-dlya-professionalov-pdf-epub-63732137/,4.67,12,0,39,699.0,[],12,2019
"Создание чат-ботов с Dialogflow, Watson, ChatterBot и Rasa",Тимур Машнин,https://www.litres.ru/book/timur-mashnin-301845/sozdanie-chat-botov-s-dialogflow-watson-chatterbot-i-68510481/,4.86,7,0,131481,490.0,[],12,2022
Программирование для дополнительной и виртуальной реальности,Джеймс Девис,https://www.litres.ru/audiobook/dzheyms-devis-330327/programmirovanie-dlya-dopolnitelnoy-i-virtualnoy-real-70763077/,4.6,10,0,55923,690.0,[],12,2024
Основы искусственного интеллекта в примерах на Python,Анатолий Постолит,https://www.litres.ru/book/anatoliy-postolit/osnovy-iskusstvennogo-intellekta-v-primerah-na-python-67727930/,4.17,6,0,25,549.0,[],0,2024
Layer 2 в мире блокчейна: Путеводитель в будущее децентрализации,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/layer-2-v-mire-blokcheyna-putevoditel-v-buduschee-decentra-69613702/,4.67,3,0,154330,199.0,[],12,2023
Ethereum: Эфир. Основы и перспективы,Артем Демиденко,https://www.litres.ru/book/artem-demidenko/ethereum-efir-osnovy-i-perspektivy-69659209/,5.0,2,0,79717,199.0,[],12,2023
Байки для оруженосца,Сергей Мартыненко,https://www.litres.ru/book/sergey-martynenko/bayki-dlya-oruzhenosca-68761878/,0.0,0,0,200257,69.9,[],18,2022
Python. К вершинам мастерства,Лучано Рамальо,https://www.litres.ru/book/luchano-ramalo/python-k-vershinam-masterstva-22805846/,4.03,60,0,770,990.0,[],0,2015
Грокаем функциональное мышление,Эрик Норманд,https://www.litres.ru/book/erik-normand/grokaem-funkcionalnoe-myshlenie-69434473/,5.0,1,0,608,799.0,[],16,2021
Грокаем глубокое обучение с подкреплением (pdf + epub),Мигель Моралес,https://www.litres.ru/book/migel-morales/grokaem-glubokoe-obuchenie-s-podkrepleniem-pdf-epub-69598546/,0.0,0,0,464,599.0,[],16,2020
MQL4-программирование: торговый робот за один вечер,Евгений Ждан,https://www.litres.ru/book/evgeniy-zhdan-32557903/mql4-programmirovanie-torgovyy-robot-za-odin-vecher-69176782/,5.0,2,0,45913,490.0,[],0,2023
Базы данных на Delphi 7,Сергей Николаевич Талипов,https://www.litres.ru/book/sergey-nikolaevich-talipov/bazy-dannyh-na-delphi-7-65506382/,5.0,2,0,48562,,[],12,2012
Новые возможности JavaScript. Как написать чистый код по всем правилам современного языка,Ти Краудер,https://www.litres.ru/book/ti-krauder/novye-vozmozhnosti-javascript-kak-napisat-chistyy-kod-po-vsem-p-69101677/,5.0,2,0,634,639.0,[],12,2020
Компьютерная алгебра в задачах,И. А. Шилин,https://www.litres.ru/book/i-a-shilin/komputernaya-algebra-v-zadachah-40591175/,5.0,1,0,57,,[],0,2018
C# глазами хакера,Михаил Фленов,https://www.litres.ru/book/mihail-flenov/c-glazami-hakera-69842359/,4.0,2,0,221,349.0,[],0,2023
Используем ChatGPT и Midjourney: 100 бизнес-идей,Виталий Александрович Гульчеев,https://www.litres.ru/book/vitaliy-aleksandrovich-gulc/ispolzuem-chatgpt-i-midjourney-100-biznes-idey-68962551/,4.5,18,0,106281,349.0,[],12,2023
Синхронная музыка и кот Шрёдингера,Евгений Костицын,https://www.litres.ru/book/evgeniy-kosticyn/sinhronnaya-muzyka-i-kot-shredingera-70889005/,5.0,1,0,144,990.0,[],12,2024
Иcпользование API на Delphi 7,Сергей Николаевич Талипов,https://www.litres.ru/book/sergey-nikolaevich-talipov/icpolzovanie-api-na-delphi-7-65506387/,5.0,3,0,39615,,[],12,2012
Схемотехника: аппаратура и программы,О. Е. Аверченков,https://www.litres.ru/book/o-e-averchenkov/shemotehnika-apparatura-i-programmy-6654206/,4.29,14,0,590,359.0,[],12,2013
40 задач на Python,Джеймс Девис,https://www.litres.ru/audiobook/dzheyms-devis-33032713/40-zadach-na-python-70848904/,5.0,2,0,18178,349.0,[],12,2024
Elastix – общайтесь свободно. Том 2,Владислав Юров,https://www.litres.ru/book/vladislav-urov-21479981/elastix-obschaytes-svobodno-tom-2-49653390/,0.0,0,0,126336,,[],12,2015
С нуля до питониста,Фин Дерт,https://www.litres.ru/audiobook/fin-dert/s-nulya-do-pitonista-69163702/,2.67,6,0,2594,199.0,[],12,2022
Время быть Agile,Марина Михайленко,https://www.litres.ru/book/marina-mihaylenko/vremya-byt-agile-66925253/,4.5,6,0,321661,289.0,[],16,2021
Методика обучения информатике,М. Л. Соболева,https://www.litres.ru/book/m-l-soboleva/metodika-obucheniya-informatike-43254563/,2.5,2,0,51074,69.9,[],0,2018
Геймдизайн на практике. Как начать зарабатывать,Александра Турабова,https://www.litres.ru/book/aleksandra-turabova/geymdizayn-na-praktike-kak-nachat-zarabatyvat-70555216/,5.0,8,0,297959,549.0,[],16,2024
Веб-дизайн: книга Якоба Нильсена,Якоб Нильсен,https://www.litres.ru/book/yakob-nilsen/veb-dizayn-kniga-yakoba-nilsena-24500630/,3.79,33,0,503,190.0,[],0,
Программирование на VBA в Microsoft Excel,C. И. Никишов,https://www.litres.ru/book/s-i-nikishov/programmirovanie-na-vba-v-microsoft-excel-50976779/,4.67,9,0,155,239.0,[],0,2017
Программирование. Шпаргалка,Аурика Луковкина,https://www.litres.ru/book/aurika-lukovkina/programmirovanie-shpargalka-9094553/,5.0,2,0,128015,79.99,[],12,2009
100 принципов гейм-дизайна. Универсальные принципы разработки и решения проблем,Wendy  Despain,https://www.litres.ru/book/wendy-despain/100-principov-geym-dizayna-universalnye-principy-razrabotki-70836553/,4.2,5,0,242,649.0,[],12,2013
Как создаются игры. Основы разработки для начинающих игроделов,Наталья Андрианова,https://www.litres.ru/audiobook/grigoriy-radovilskiy/kak-sozdautsya-igry-osnovy-razrabotki-dlya-nachinausc-69606343/,4.33,6,0,42589,589.0,[],12,2023
Введение в объектно-ориентированный дизайн с Java,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/vvedenie-v-obektno-orientirovannyy-dizayn-s-java-67289136/,5.0,6,0,289705,490.0,[],18,2022
Карманный гайд для веб-автоматизаторов Browser Automation Studio,Павел Дуглас,https://www.litres.ru/book/pavel-duglas/karmannyy-gayd-dlya-veb-avtomatizatorov-browser-automation-st-69007012/,4.33,6,0,137117,299.0,[],18,2023
Веб-разработчик. Легкий вход в профессию,Роман Чернышов,https://www.litres.ru/book/roman-chernyshov/veb-razrabotchik-legkiy-vhod-v-professiu-70508662/,5.0,4,0,392256,399.0,[],12,2024
Практическое программирование микроконтроллеров Atmel AVR на языке ассемблера (3-е издание),Юрий Ревич,https://www.litres.ru/book/uriy-revich/prakticheskoe-programmirovanie-mikrokontrollerov-atmel-avr-na-11838168/,4.43,21,0,354,239.0,[],0,2014
Квантовые вычисления и функциональное программирование,Роман Викторович Душкин,https://www.litres.ru/book/roman-viktorovich-du/kvantovye-vychisleniya-i-funkcionalnoe-programmirovan-22842666/,4.56,9,0,234,279.0,[],0,2015
Основы SEO. Введение в поисковую оптимизацию,Тимур Машнин,https://www.litres.ru/book/timur-mashnin-30184546/osnovy-seo-vvedenie-v-poiskovuu-optimizaciu-68507833/,4.55,11,0,180569,490.0,[],12,2022
Основы нейросетей,Константин Константинович Берлинский,https://www.litres.ru/book/konstantin-konstantinovich-berlinskiy/osnovy-neyrosetey-53604467/,3.0,13,0,195343,299.0,[],12,2020
Как стать программистом с нуля,Александр Ваньков,https://www.litres.ru/book/aleksandr-vankov/kak-stat-programmistom-s-nulya-55988023/,3.78,18,0,67061,399.0,[],6,2020
Справочник программиста в стихах. От проектирования до внедрения,Константин Васильевич Рочев,https://www.litres.ru/book/konstantin-vasilevic/spravochnik-programmista-v-stihah-ot-proektirovaniya-69606439/,5.0,3,0,154613,349.0,[],12,2023
ELASTIX – общайтесь свободно,Владислав Юров,https://www.litres.ru/book/vladislav-urov/elastix-obschaytes-svobodno-9577580/,4.33,3,0,323423,450.0,[],12,2015
Neural Networks Beginnings,Jade Carter,https://www.litres.ru/book/jade-carter/neural-networks-beginnings-69505096/,0.0,0,0,109310,490.0,[],12,2023
ЕГЭ 2021. Информатика. Программирование. Как решать задачи ExamBegin 1-80?,Елена Леонидовна Теплоухова,https://www.litres.ru/book/elena-leonidovna-tep/ege-2021-informatika-programmirovanie-kak-reshat-zada-63577897/,3.5,4,0,49865,299.0,[],12,2020
Профессиональная работа с Git,Неизвестный автор,https://www.litres.ru/book/ooo-intedzher/professionalnaya-rabota-s-git-70508443/,0.0,0,0,162,549.0,[],12,
Отладчик (Debagging) в SAP ERP (S/4HANA) для блондинок,SAP ERP Education,https://www.litres.ru/book/sap-erp-education/otladchik-debagging-v-sap-erp-s-4hana-dlya-blondinok-65104476/,3.0,4,0,57759,990.0,[],16,2021
Веб-дизайн. Элементы опыта взаимодействия,Джесс Гарретт,https://www.litres.ru/book/dzhess-garrett/veb-dizayn-elementy-opyta-vzaimodeystviya-24499670/,3.85,20,0,177,190.0,[],0,
Генеративное глубокое обучение. Творческий потенциал нейронных сетей,Дэвид Фостер,https://www.litres.ru/book/devid-foster-2767953/generativnoe-glubokoe-obuchenie-tvorcheskiy-potencial-64070281/,5.0,3,0,35,699.0,[],16,2020
Миссия: Python. Создаем игры вместе с детьми,Шон МакМанус,https://www.litres.ru/book/shon-makmanus/missiya-python-sozdaem-igry-vmeste-s-detmi-67979877/,5.0,6,0,387,749.0,[],12,2018
Атлас искусственного интеллекта: руководство для будущего,Кейт Кроуфорд,https://www.litres.ru/book/keyt-krouford/atlas-iskusstvennogo-intellekta-rukovodstvo-dlya-buduschego-70010044/,4.67,3,0,579599,529.0,[],16,2021
"Говорят, в IT много платят. Как построить успешную карьеру разработчика, оставаться востребованным и не выгорать",Елена Правдина,https://www.litres.ru/audiobook/elena-pravdina-25436/govoryat-v-it-mnogo-platyat-kak-postroit-uspeshnuu-ka-65389896/,4.36,53,0,31340,449.0,[],16,2021
Python. Погружение в математику с Minecraft,А. В. Корягин,https://www.litres.ru/book/a-v-koryagin/python-pogruzhenie-v-matematiku-s-minecraft-69146056/,5.0,4,0,265,449.0,[],16,2023
Из повара в программисты,Алексей Пушкин,https://www.litres.ru/book/aleksey-pushkin-32770927/iz-povara-v-programmisty-69828682/,4.0,2,0,518045,490.0,[],12,2023
Программирование – это так просто. Программирование – это так сложно. Современный учебник программирования,Е. В. Андреева,https://www.litres.ru/book/elena-andreeva-60057/programmirovanie-eto-tak-prosto-programmirovanie-eto-11647619/,4.27,26,0,185,70.0,[],0,2015
Программируем с детьми. Создайте 50 крутых игр на Python,Адриана Таке,https://www.litres.ru/book/adriana-take/programmiruem-s-detmi-sozdayte-50-krutyh-igr-na-python-65923881/,3.71,7,0,284,519.0,[],12,2019
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 8: Программирование на Visual C# искусственного интеллекта. Издание 2. Продолжение 1,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68908707/,0.0,0,0,455213,990.0,[],12,2023
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 6: Программирование на Visual Basic искусственного интеллекта. Продолжение 2,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68897934/,0.0,0,0,589363,990.0,[],12,2023
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 5: Программирование искусственного интеллекта на Visual Basic (продолжение 1),Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68886006/,0.0,0,0,405398,990.0,[],12,2023
IT Компас: как правильно программировать IT-карьеру,Илья Кырчумару,https://www.litres.ru/book/ilya-kyrchumaru/it-kompas-kak-pravilno-programmirovat-it-kareru-70900405/,5.0,3,0,315408,490.0,[],0,2024
Решение задач средствами Microsoft Access и Visual Basic,Б. А. Садовский,https://www.litres.ru/book/b-a-sadovskiy/reshenie-zadach-sredstvami-microsoft-access-i-visual-basic-68018170/,4.5,2,0,46,55.7,[],0,2021
Гибкие навыки. Исчерпывающее руководство по прокачке себя для начинающих разработчиков,Джон Сонмез,https://www.litres.ru/audiobook/dzhon-sonmez/gibkie-navyki-ischerpyvauschee-rukovodstvo-po-prokachke-sebya-69803434/,4.8,5,0,57802,649.0,[],12,2020
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 7: Программирование на Visual C# искусственного интеллекта. Издание 2,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68905044/,5.0,1,0,517017,990.0,[],12,2023
Справочник Жаркова по проектированию и программированию искусственного интеллекта. Том 4: Программирование на Visual Basic искусственного интеллекта,Валерий Алексеевич Жарков,https://www.litres.ru/book/valeriy-zharkov-3244/spravochnik-zharkova-po-proektirovaniu-i-programmirov-68870631/,0.0,0,0,694887,990.0,[],12,2022
